Time,Average_Speed_kmph
2024-01-24 04:55:00,63.4
2024-01-24 05:00:00,63.17
2024-01-24 05:05:00,52.18
2024-01-24 05:10:00,55.99
2024-01-24 05:15:00,53.5
2024-01-24 05:20:00,63.19
2024-01-24 05:25:00,56.76
2024-01-24 05:30:00,62.38
2024-01-24 05:35:00,51.98
2024-01-24 05:40:00,60.77
2024-01-24 05:45:00,54.0
2024-01-24 05:50:00,56.99
2024-01-24 05:55:00,56.36
2024-01-24 06:00:00,61.65
2024-01-24 06:05:00,65.64
2024-01-24 06:10:00,52.34
2024-01-24 06:15:00,63.21
2024-01-24 06:20:00,58.54
2024-01-24 06:25:00,61.23
2024-01-24 06:30:00,50.68
2024-01-24 06:35:00,51.41
2024-01-24 06:40:00,49.91
2024-01-24 06:45:00,53.18
2024-01-24 06:50:00,59.31
2024-01-24 06:55:00,64.49
2024-01-24 07:00:00,62.57
2024-01-24 07:05:00,60.7
2024-01-24 07:10:00,63.11
2024-01-24 07:15:00,66.35
2024-01-24 07:20:00,61.12
2024-01-24 07:25:00,60.33
2024-01-24 07:30:00,53.01
2024-01-24 07:35:00,66.24
2024-01-24 07:40:00,65.77
2024-01-24 07:45:00,52.93
2024-01-24 07:50:00,63.22
2024-01-24 07:55:00,64.94
2024-01-24 08:00:00,48.17
2024-01-24 08:05:00,51.7
2024-01-24 08:10:00,55.14
2024-01-24 08:15:00,60.29
2024-01-24 08:20:00,48.84
2024-01-24 08:25:00,48.61
2024-01-24 08:30:00,58.0
2024-01-24 08:35:00,56.32
2024-01-24 08:40:00,48.82
2024-01-24 08:45:00,56.61
2024-01-24 08:50:00,48.16
2024-01-24 08:55:00,57.95
2024-01-24 09:00:00,64.18
2024-01-24 09:05:00,53.11
2024-01-24 09:10:00,62.92
2024-01-24 09:15:00,53.5
2024-01-24 09:20:00,52.93
2024-01-24 09:25:00,56.59
2024-01-24 09:30:00,62.97
2024-01-24 09:35:00,56.1
2024-01-24 09:40:00,51.6
2024-01-24 09:45:00,64.97
2024-01-24 09:50:00,52.18
2024-01-24 09:55:00,50.32
2024-01-24 10:00:00,57.73
2024-01-24 10:05:00,53.97
2024-01-24 10:10:00,57.66
2024-01-24 10:15:00,54.57
2024-01-24 10:20:00,52.31
2024-01-24 10:25:00,63.45
2024-01-24 10:30:00,64.53
2024-01-24 10:35:00,56.15
2024-01-24 10:40:00,51.05
2024-01-24 10:45:00,59.95
2024-01-24 10:50:00,53.75
2024-01-24 10:55:00,56.19
2024-01-24 11:00:00,55.65
2024-01-24 11:05:00,64.79
2024-01-24 11:10:00,55.79
2024-01-24 11:15:00,51.34
2024-01-24 11:20:00,51.79
2024-01-24 11:25:00,60.49
2024-01-24 11:30:00,57.67
2024-01-24 11:35:00,62.99
2024-01-24 11:40:00,61.38
2024-01-24 11:45:00,57.07
2024-01-24 11:50:00,57.94
2024-01-24 11:55:00,53.39
2024-01-24 12:00:00,62.63
2024-01-24 12:05:00,66.59
2024-01-24 12:10:00,72.83
2024-01-24 12:15:00,54.16
2024-01-24 12:20:00,54.65
2024-01-24 12:25:00,55.07
2024-01-24 12:30:00,53.38
2024-01-24 12:35:00,60.88
2024-01-24 12:40:00,71.75
2024-01-24 12:45:00,66.35
2024-01-24 12:50:00,65.58
2024-01-24 12:55:00,62.76
2024-01-24 13:00:00,61.8
2024-01-24 13:05:00,50.98
2024-01-24 13:10:00,63.81
2024-01-24 13:15:00,56.11
2024-01-24 13:20:00,61.21
2024-01-24 13:25:00,50.06
2024-01-24 13:30:00,63.17
2024-01-24 13:35:00,60.59
2024-01-24 13:40:00,51.1
2024-01-24 13:45:00,63.42
2024-01-24 13:50:00,60.5
2024-01-24 13:55:00,52.56
2024-01-24 14:00:00,58.93
2024-01-24 14:05:00,54.52
2024-01-24 14:10:00,57.31
2024-01-24 14:15:00,60.72
2024-01-24 14:20:00,59.78
2024-01-24 14:25:00,63.23
2024-01-24 14:30:00,62.84
2024-01-24 14:35:00,63.22
2024-01-24 14:40:00,56.13
2024-01-24 14:45:00,66.02
2024-01-24 14:50:00,57.53
2024-01-24 14:55:00,56.06
2024-01-24 15:00:00,53.57
2024-01-24 15:05:00,52.76
2024-01-24 15:10:00,49.99
2024-01-24 15:15:00,57.7
2024-01-24 15:20:00,59.33
2024-01-24 15:25:00,53.86
2024-01-24 15:30:00,61.49
2024-01-24 15:35:00,66.37
2024-01-24 15:40:00,52.52
2024-01-24 15:45:00,63.94
2024-01-24 15:50:00,62.43
2024-01-24 15:55:00,51.08
2024-01-24 16:00:00,50.23
2024-01-24 16:05:00,62.34
2024-01-24 16:10:00,55.8
2024-01-24 16:15:00,54.15
2024-01-24 16:20:00,56.5
2024-01-24 16:25:00,52.83
2024-01-24 16:30:00,55.2
2024-01-24 16:35:00,60.7
2024-01-24 16:40:00,64.57
2024-01-24 16:45:00,59.16
2024-01-24 16:50:00,57.44
2024-01-24 16:55:00,64.66
2024-01-24 17:00:00,54.25
2024-01-24 17:05:00,55.97
2024-01-24 17:10:00,51.36
2024-01-24 17:15:00,54.97
2024-01-24 17:20:00,64.46
2024-01-24 17:25:00,54.5
2024-01-24 17:30:00,59.18
2024-01-24 17:35:00,57.38
2024-01-24 17:40:00,50.13
2024-01-24 17:45:00,62.82
2024-01-24 17:50:00,53.18
2024-01-24 17:55:00,62.4
2024-01-24 18:00:00,55.31
2024-01-24 18:05:00,56.28
2024-01-24 18:10:00,52.94
2024-01-24 18:15:00,64.02
2024-01-24 18:20:00,56.57
2024-01-24 18:25:00,53.21
2024-01-24 18:30:00,47.7
2024-01-24 18:35:00,64.88
2024-01-24 18:40:00,54.4
2024-01-24 18:45:00,51.63
2024-01-24 18:50:00,50.15
2024-01-24 18:55:00,56.49
2024-01-24 19:00:00,52.34
2024-01-24 19:05:00,63.06
2024-01-24 19:10:00,47.21
2024-01-24 19:15:00,58.38
2024-01-24 19:20:00,58.8
2024-01-24 19:25:00,59.78
2024-01-24 19:30:00,56.32
2024-01-24 19:35:00,51.23
2024-01-24 19:40:00,58.62
2024-01-24 19:45:00,55.91
2024-01-24 19:50:00,57.25
2024-01-24 19:55:00,59.46
2024-01-24 20:00:00,59.6
2024-01-24 20:05:00,62.57
2024-01-24 20:10:00,54.24
2024-01-24 20:15:00,64.41
2024-01-24 20:20:00,59.83
2024-01-24 20:25:00,59.64
2024-01-24 20:30:00,55.09
2024-01-24 20:35:00,54.94
2024-01-24 20:40:00,57.16
2024-01-24 20:45:00,58.7
2024-01-24 20:50:00,53.89
2024-01-24 20:55:00,55.65
2024-01-24 21:00:00,57.76
2024-01-24 21:05:00,62.63
2024-01-24 21:10:00,62.9
2024-01-24 21:15:00,70.13
2024-01-24 21:20:00,59.42
2024-01-24 21:25:00,52.84
2024-01-24 21:30:00,58.74
2024-01-24 21:35:00,56.41
2024-01-24 21:40:00,59.54
2024-01-24 21:45:00,58.11
2024-01-24 21:50:00,62.09
2024-01-24 21:55:00,61.07
2024-01-24 22:00:00,61.19
2024-01-24 22:05:00,54.98
2024-01-24 22:10:00,50.53
2024-01-24 22:15:00,60.97
2024-01-24 22:20:00,60.8
2024-01-24 22:25:00,51.48
2024-01-24 22:30:00,60.3
2024-01-24 22:35:00,58.7
2024-01-24 22:40:00,52.25
2024-01-24 22:45:00,61.82
2024-01-24 22:50:00,54.03
2024-01-24 22:55:00,68.35
2024-01-24 23:00:00,58.38
2024-01-24 23:05:00,62.32
2024-01-24 23:10:00,52.77
2024-01-24 23:15:00,62.37
2024-01-24 23:20:00,50.46
2024-01-24 23:25:00,60.79
2024-01-24 23:30:00,52.43
2024-01-24 23:35:00,62.54
2024-01-24 23:40:00,56.79
2024-01-24 23:45:00,57.85
2024-01-24 23:50:00,62.87
2024-01-24 23:55:00,60.74
2024-01-25 00:00:00,64.86
2024-01-25 00:05:00,65.78
2024-01-25 00:10:00,51.18
2024-01-25 00:15:00,51.95
2024-01-25 00:20:00,51.27
2024-01-25 00:25:00,58.08
2024-01-25 00:30:00,54.0
2024-01-25 00:35:00,60.25
2024-01-25 00:40:00,51.99
2024-01-25 00:45:00,51.55
2024-01-25 00:50:00,56.9
2024-01-25 00:55:00,55.64
2024-01-25 01:00:00,62.44
2024-01-25 01:05:00,59.67
2024-01-25 01:10:00,62.56
2024-01-25 01:15:00,51.76
2024-01-25 01:20:00,54.98
2024-01-25 01:25:00,62.18
2024-01-25 01:30:00,58.46
2024-01-25 01:35:00,57.55
2024-01-25 01:40:00,58.19
2024-01-25 01:45:00,63.37
2024-01-25 01:50:00,60.88
2024-01-25 01:55:00,60.1
2024-01-25 02:00:00,69.43
2024-01-25 02:05:00,50.82
2024-01-25 02:10:00,51.42
2024-01-25 02:15:00,61.09
2024-01-25 02:20:00,51.15
2024-01-25 02:25:00,56.4
2024-01-25 02:30:00,50.89
2024-01-25 02:35:00,54.17
2024-01-25 02:40:00,58.33
2024-01-25 02:45:00,51.43
2024-01-25 02:50:00,57.96
2024-01-25 02:55:00,57.69
2024-01-25 03:00:00,59.68
2024-01-25 03:05:00,63.36
2024-01-25 03:10:00,57.72
2024-01-25 03:15:00,61.01
2024-01-25 03:20:00,57.77
2024-01-25 03:25:00,49.42
2024-01-25 03:30:00,66.4
2024-01-25 03:35:00,63.67
2024-01-25 03:40:00,64.42
2024-01-25 03:45:00,61.41
2024-01-25 03:50:00,67.56
2024-01-25 03:55:00,54.47
2024-01-25 04:00:00,58.21
2024-01-25 04:05:00,56.49
2024-01-25 04:10:00,64.73
2024-01-25 04:15:00,59.1
2024-01-25 04:20:00,62.41
2024-01-25 04:25:00,60.38
2024-01-25 04:30:00,59.52
2024-01-25 04:35:00,56.87
2024-01-25 04:40:00,58.49
2024-01-25 04:45:00,52.68
2024-01-25 04:50:00,58.58
2024-01-25 04:55:00,61.88
2024-01-25 05:00:00,65.77
2024-01-25 05:05:00,66.94
2024-01-25 05:10:00,59.31
2024-01-25 05:15:00,62.65
2024-01-25 05:20:00,60.53
2024-01-25 05:25:00,51.25
2024-01-25 05:30:00,61.2
2024-01-25 05:35:00,52.16
2024-01-25 05:40:00,50.39
2024-01-25 05:45:00,61.86
2024-01-25 05:50:00,57.78
2024-01-25 05:55:00,58.72
2024-01-25 06:00:00,50.52
2024-01-25 06:05:00,57.73
2024-01-25 06:10:00,58.02
2024-01-25 06:15:00,50.79
2024-01-25 06:20:00,59.11
2024-01-25 06:25:00,60.67
2024-01-25 06:30:00,53.15
2024-01-25 06:35:00,61.92
2024-01-25 06:40:00,68.8
2024-01-25 06:45:00,60.33
2024-01-25 06:50:00,65.17
2024-01-25 06:55:00,63.93
2024-01-25 07:00:00,54.66
2024-01-25 07:05:00,57.17
2024-01-25 07:10:00,63.38
2024-01-25 07:15:00,57.48
2024-01-25 07:20:00,62.09
2024-01-25 07:25:00,60.85
2024-01-25 07:30:00,61.73
2024-01-25 07:35:00,52.41
2024-01-25 07:40:00,50.72
2024-01-25 07:45:00,67.16
2024-01-25 07:50:00,59.09
2024-01-25 07:55:00,53.36
2024-01-25 08:00:00,56.16
2024-01-25 08:05:00,63.64
2024-01-25 08:10:00,55.24
2024-01-25 08:15:00,56.16
2024-01-25 08:20:00,57.89
2024-01-25 08:25:00,61.95
2024-01-25 08:30:00,54.02
2024-01-25 08:35:00,51.74
2024-01-25 08:40:00,64.13
2024-01-25 08:45:00,58.1
2024-01-25 08:50:00,65.11
2024-01-25 08:55:00,56.34
2024-01-25 09:00:00,62.61
2024-01-25 09:05:00,53.51
2024-01-25 09:10:00,52.45
2024-01-25 09:15:00,57.88
2024-01-25 09:20:00,61.58
2024-01-25 09:25:00,50.77
2024-01-25 09:30:00,61.99
2024-01-25 09:35:00,57.44
2024-01-25 09:40:00,57.86
2024-01-25 09:45:00,56.74
2024-01-25 09:50:00,54.96
2024-01-25 09:55:00,46.94
2024-01-25 10:00:00,51.67
2024-01-25 10:05:00,45.69
2024-01-25 10:10:00,60.6
2024-01-25 10:15:00,58.42
2024-01-25 10:20:00,61.12
2024-01-25 10:25:00,51.97
2024-01-25 10:30:00,52.88
2024-01-25 10:35:00,51.9
2024-01-25 10:40:00,50.1
2024-01-25 10:45:00,56.58
2024-01-25 10:50:00,59.93
2024-01-25 10:55:00,54.06
2024-01-25 11:00:00,60.07
2024-01-25 11:05:00,52.24
2024-01-25 11:10:00,68.99
2024-01-25 11:15:00,62.88
2024-01-25 11:20:00,45.0
2024-01-25 11:25:00,54.8
2024-01-25 11:30:00,53.08
2024-01-25 11:35:00,56.0
2024-01-25 11:40:00,59.28
2024-01-25 11:45:00,61.77
2024-01-25 11:50:00,57.49
2024-01-25 11:55:00,57.55
2024-01-25 12:00:00,63.18
2024-01-25 12:05:00,62.87
2024-01-25 12:10:00,61.01
2024-01-25 12:15:00,55.51
2024-01-25 12:20:00,57.42
2024-01-25 12:25:00,56.41
2024-01-25 12:30:00,50.47
2024-01-25 12:35:00,65.28
2024-01-25 12:40:00,62.34
2024-01-25 12:45:00,74.67
2024-01-25 12:50:00,50.44
2024-01-25 12:55:00,63.02
2024-01-25 13:00:00,53.66
2024-01-25 13:05:00,54.49
2024-01-25 13:10:00,61.79
2024-01-25 13:15:00,60.83
2024-01-25 13:20:00,56.08
2024-01-25 13:25:00,65.86
2024-01-25 13:30:00,54.41
2024-01-25 13:35:00,61.37
2024-01-25 13:40:00,67.27
2024-01-25 13:45:00,59.23
2024-01-25 13:50:00,61.53
2024-01-25 13:55:00,56.75
2024-01-25 14:00:00,57.0
2024-01-25 14:05:00,57.47
2024-01-25 14:10:00,50.88
2024-01-25 14:15:00,57.16
2024-01-25 14:20:00,63.86
2024-01-25 14:25:00,66.86
2024-01-25 14:30:00,62.7
2024-01-25 14:35:00,72.26
2024-01-25 14:40:00,57.55
2024-01-25 14:45:00,55.97
2024-01-25 14:50:00,61.47
2024-01-25 14:55:00,65.13
2024-01-25 15:00:00,54.7
2024-01-25 15:05:00,60.96
2024-01-25 15:10:00,64.84
2024-01-25 15:15:00,57.75
2024-01-25 15:20:00,56.91
2024-01-25 15:25:00,59.75
2024-01-25 15:30:00,61.12
2024-01-25 15:35:00,50.85
2024-01-25 15:40:00,64.48
2024-01-25 15:45:00,61.65
2024-01-25 15:50:00,62.56
2024-01-25 15:55:00,61.97
2024-01-25 16:00:00,61.9
2024-01-25 16:05:00,56.5
2024-01-25 16:10:00,54.57
2024-01-25 16:15:00,56.12
2024-01-25 16:20:00,54.34
2024-01-25 16:25:00,58.6
2024-01-25 16:30:00,62.69
2024-01-25 16:35:00,64.02
2024-01-25 16:40:00,54.03
2024-01-25 16:45:00,58.51
2024-01-25 16:50:00,59.61
2024-01-25 16:55:00,59.11
2024-01-25 17:00:00,60.86
2024-01-25 17:05:00,53.52
2024-01-25 17:10:00,53.4
2024-01-25 17:15:00,56.11
2024-01-25 17:20:00,52.81
2024-01-25 17:25:00,60.48
2024-01-25 17:30:00,62.96
2024-01-25 17:35:00,61.57
2024-01-25 17:40:00,63.16
2024-01-25 17:45:00,59.73
2024-01-25 17:50:00,60.05
2024-01-25 17:55:00,55.21
2024-01-25 18:00:00,59.92
2024-01-25 18:05:00,64.95
2024-01-25 18:10:00,62.96
2024-01-25 18:15:00,59.39
2024-01-25 18:20:00,56.19
2024-01-25 18:25:00,63.8
2024-01-25 18:30:00,62.53
2024-01-25 18:35:00,63.24
2024-01-25 18:40:00,63.55
2024-01-25 18:45:00,56.61
2024-01-25 18:50:00,55.91
2024-01-25 18:55:00,60.32
2024-01-25 19:00:00,62.89
2024-01-25 19:05:00,58.56
2024-01-25 19:10:00,55.56
2024-01-25 19:15:00,61.15
2024-01-25 19:20:00,54.43
2024-01-25 19:25:00,55.36
2024-01-25 19:30:00,61.13
2024-01-25 19:35:00,50.57
2024-01-25 19:40:00,59.54
2024-01-25 19:45:00,57.06
2024-01-25 19:50:00,57.95
2024-01-25 19:55:00,52.47
2024-01-25 20:00:00,61.48
2024-01-25 20:05:00,54.13
2024-01-25 20:10:00,61.88
2024-01-25 20:15:00,64.56
2024-01-25 20:20:00,50.2
2024-01-25 20:25:00,50.83
2024-01-25 20:30:00,62.07
2024-01-25 20:35:00,64.19
2024-01-25 20:40:00,52.39
2024-01-25 20:45:00,53.29
2024-01-25 20:50:00,56.12
2024-01-25 20:55:00,55.65
2024-01-25 21:00:00,60.0
2024-01-25 21:05:00,61.7
2024-01-25 21:10:00,56.26
2024-01-25 21:15:00,60.97
2024-01-25 21:20:00,53.23
2024-01-25 21:25:00,64.79
2024-01-25 21:30:00,69.04
2024-01-25 21:35:00,61.24
2024-01-25 21:40:00,55.3
2024-01-25 21:45:00,62.2
2024-01-25 21:50:00,67.37
2024-01-25 21:55:00,59.99
2024-01-25 22:00:00,53.85
2024-01-25 22:05:00,61.85
2024-01-25 22:10:00,54.85
2024-01-25 22:15:00,56.66
2024-01-25 22:20:00,51.6
2024-01-25 22:25:00,55.35
2024-01-25 22:30:00,57.14
2024-01-25 22:35:00,64.18
2024-01-25 22:40:00,61.08
2024-01-25 22:45:00,52.88
2024-01-25 22:50:00,61.98
2024-01-25 22:55:00,54.05
2024-01-25 23:00:00,63.6
2024-01-25 23:05:00,63.9
2024-01-25 23:10:00,52.18
2024-01-25 23:15:00,57.28
2024-01-25 23:20:00,55.82
2024-01-25 23:25:00,63.96
2024-01-25 23:30:00,57.3
2024-01-25 23:35:00,56.07
2024-01-25 23:40:00,59.06
2024-01-25 23:45:00,59.75
2024-01-25 23:50:00,64.05
2024-01-25 23:55:00,50.74
2024-01-26 00:00:00,52.3
2024-01-26 00:05:00,51.99
2024-01-26 00:10:00,51.28
2024-01-26 00:15:00,54.53
2024-01-26 00:20:00,53.44
2024-01-26 00:25:00,56.41
2024-01-26 00:30:00,58.23
2024-01-26 00:35:00,57.68
2024-01-26 00:40:00,53.33
2024-01-26 00:45:00,54.91
2024-01-26 00:50:00,56.08
2024-01-26 00:55:00,62.52
2024-01-26 01:00:00,61.37
2024-01-26 01:05:00,64.13
2024-01-26 01:10:00,52.33
2024-01-26 01:15:00,55.83
2024-01-26 01:20:00,64.21
2024-01-26 01:25:00,61.29
2024-01-26 01:30:00,53.86
2024-01-26 01:35:00,58.24
2024-01-26 01:40:00,61.05
2024-01-26 01:45:00,62.65
2024-01-26 01:50:00,62.25
2024-01-26 01:55:00,53.8
2024-01-26 02:00:00,57.73
2024-01-26 02:05:00,51.82
2024-01-26 02:10:00,62.82
2024-01-26 02:15:00,54.66
2024-01-26 02:20:00,61.78
2024-01-26 02:25:00,63.22
2024-01-26 02:30:00,52.36
2024-01-26 02:35:00,60.47
2024-01-26 02:40:00,53.68
2024-01-26 02:45:00,60.08
2024-01-26 02:50:00,64.62
2024-01-26 02:55:00,55.64
2024-01-26 03:00:00,53.45
2024-01-26 03:05:00,63.04
2024-01-26 03:10:00,52.99
2024-01-26 03:15:00,60.46
2024-01-26 03:20:00,50.51
2024-01-26 03:25:00,50.28
2024-01-26 03:30:00,56.77
2024-01-26 03:35:00,59.85
2024-01-26 03:40:00,61.33
2024-01-26 03:45:00,52.14
2024-01-26 03:50:00,63.13
2024-01-26 03:55:00,61.46
2024-01-26 04:00:00,60.14
2024-01-26 04:05:00,51.93
2024-01-26 04:10:00,53.58
2024-01-26 04:15:00,58.01
2024-01-26 04:20:00,54.62
2024-01-26 04:25:00,61.28
2024-01-26 04:30:00,62.06
2024-01-26 04:35:00,50.99
2024-01-26 04:40:00,52.89
2024-01-26 04:45:00,54.96
2024-01-26 04:50:00,63.39
2024-01-26 04:55:00,56.23
2024-01-26 05:00:00,53.95
2024-01-26 05:05:00,63.15
2024-01-26 05:10:00,57.15
2024-01-26 05:15:00,56.97
2024-01-26 05:20:00,52.52
2024-01-26 05:25:00,64.92
2024-01-26 05:30:00,63.85
2024-01-26 05:35:00,50.03
2024-01-26 05:40:00,58.26
2024-01-26 05:45:00,63.08
2024-01-26 05:50:00,56.46
2024-01-26 05:55:00,56.55
2024-01-26 06:00:00,56.39
2024-01-26 06:05:00,62.21
2024-01-26 06:10:00,62.43
2024-01-26 06:15:00,63.37
2024-01-26 06:20:00,64.33
2024-01-26 06:25:00,53.19
2024-01-26 06:30:00,55.69
2024-01-26 06:35:00,50.43
2024-01-26 06:40:00,61.85
2024-01-26 06:45:00,56.85
2024-01-26 06:50:00,57.97
2024-01-26 06:55:00,53.84
2024-01-26 07:00:00,67.0
2024-01-26 07:05:00,61.76
2024-01-26 07:10:00,61.91
2024-01-26 07:15:00,58.29
2024-01-26 07:20:00,59.05
2024-01-26 07:25:00,63.57
2024-01-26 07:30:00,51.74
2024-01-26 07:35:00,66.48
2024-01-26 07:40:00,60.06
2024-01-26 07:45:00,53.65
2024-01-26 07:50:00,58.08
2024-01-26 07:55:00,61.8
2024-01-26 08:00:00,59.49
2024-01-26 08:05:00,58.38
2024-01-26 08:10:00,52.31
2024-01-26 08:15:00,53.47
2024-01-26 08:20:00,51.98
2024-01-26 08:25:00,54.52
2024-01-26 08:30:00,62.84
2024-01-26 08:35:00,61.81
2024-01-26 08:40:00,59.68
2024-01-26 08:45:00,65.01
2024-01-26 08:50:00,51.35
2024-01-26 08:55:00,64.32
2024-01-26 09:00:00,58.59
2024-01-26 09:05:00,49.1
2024-01-26 09:10:00,54.58
2024-01-26 09:15:00,59.1
2024-01-26 09:20:00,49.58
2024-01-26 09:25:00,62.05
2024-01-26 09:30:00,51.99
2024-01-26 09:35:00,59.78
2024-01-26 09:40:00,51.14
2024-01-26 09:45:00,50.48
2024-01-26 09:50:00,51.53
2024-01-26 09:55:00,48.72
2024-01-26 10:00:00,60.85
2024-01-26 10:05:00,52.33
2024-01-26 10:10:00,56.65
2024-01-26 10:15:00,49.21
2024-01-26 10:20:00,62.55
2024-01-26 10:25:00,56.31
2024-01-26 10:30:00,53.72
2024-01-26 10:35:00,56.32
2024-01-26 10:40:00,51.16
2024-01-26 10:45:00,61.32
2024-01-26 10:50:00,50.02
2024-01-26 10:55:00,51.19
2024-01-26 11:00:00,63.48
2024-01-26 11:05:00,62.57
2024-01-26 11:10:00,59.94
2024-01-26 11:15:00,60.35
2024-01-26 11:20:00,56.25
2024-01-26 11:25:00,46.65
2024-01-26 11:30:00,63.0
2024-01-26 11:35:00,56.37
2024-01-26 11:40:00,58.79
2024-01-26 11:45:00,52.79
2024-01-26 11:50:00,53.97
2024-01-26 11:55:00,52.06
2024-01-26 12:00:00,67.94
2024-01-26 12:05:00,55.72
2024-01-26 12:10:00,64.8
2024-01-26 12:15:00,69.07
2024-01-26 12:20:00,62.63
2024-01-26 12:25:00,69.61
2024-01-26 12:30:00,52.42
2024-01-26 12:35:00,62.46
2024-01-26 12:40:00,63.23
2024-01-26 12:45:00,59.78
2024-01-26 12:50:00,60.04
2024-01-26 12:55:00,59.62
2024-01-26 13:00:00,50.24
2024-01-26 13:05:00,64.17
2024-01-26 13:10:00,64.57
2024-01-26 13:15:00,63.87
2024-01-26 13:20:00,57.53
2024-01-26 13:25:00,69.06
2024-01-26 13:30:00,53.31
2024-01-26 13:35:00,55.87
2024-01-26 13:40:00,59.21
2024-01-26 13:45:00,55.68
2024-01-26 13:50:00,60.62
2024-01-26 13:55:00,61.93
2024-01-26 14:00:00,53.14
2024-01-26 14:05:00,56.07
2024-01-26 14:10:00,64.37
2024-01-26 14:15:00,56.95
2024-01-26 14:20:00,53.75
2024-01-26 14:25:00,55.2
2024-01-26 14:30:00,67.0
2024-01-26 14:35:00,61.1
2024-01-26 14:40:00,50.53
2024-01-26 14:45:00,54.99
2024-01-26 14:50:00,48.91
2024-01-26 14:55:00,55.56
2024-01-26 15:00:00,51.5
2024-01-26 15:05:00,50.02
2024-01-26 15:10:00,62.3
2024-01-26 15:15:00,58.63
2024-01-26 15:20:00,54.52
2024-01-26 15:25:00,50.27
2024-01-26 15:30:00,62.9
2024-01-26 15:35:00,58.77
2024-01-26 15:40:00,58.37
2024-01-26 15:45:00,52.57
2024-01-26 15:50:00,63.45
2024-01-26 15:55:00,62.98
2024-01-26 16:00:00,53.8
2024-01-26 16:05:00,53.41
2024-01-26 16:10:00,63.42
2024-01-26 16:15:00,52.69
2024-01-26 16:20:00,68.05
2024-01-26 16:25:00,63.18
2024-01-26 16:30:00,62.04
2024-01-26 16:35:00,58.87
2024-01-26 16:40:00,54.65
2024-01-26 16:45:00,50.52
2024-01-26 16:50:00,51.24
2024-01-26 16:55:00,51.64
2024-01-26 17:00:00,59.85
2024-01-26 17:05:00,63.36
2024-01-26 17:10:00,57.55
2024-01-26 17:15:00,56.23
2024-01-26 17:20:00,56.06
2024-01-26 17:25:00,50.49
2024-01-26 17:30:00,56.05
2024-01-26 17:35:00,55.26
2024-01-26 17:40:00,58.35
2024-01-26 17:45:00,54.56
2024-01-26 17:50:00,57.16
2024-01-26 17:55:00,53.12
2024-01-26 18:00:00,60.65
2024-01-26 18:05:00,53.53
2024-01-26 18:10:00,52.41
2024-01-26 18:15:00,61.43
2024-01-26 18:20:00,50.01
2024-01-26 18:25:00,56.03
2024-01-26 18:30:00,56.58
2024-01-26 18:35:00,51.3
2024-01-26 18:40:00,58.15
2024-01-26 18:45:00,58.29
2024-01-26 18:50:00,55.19
2024-01-26 18:55:00,50.43
2024-01-26 19:00:00,56.91
2024-01-26 19:05:00,61.19
2024-01-26 19:10:00,58.56
2024-01-26 19:15:00,53.71
2024-01-26 19:20:00,61.48
2024-01-26 19:25:00,55.57
2024-01-26 19:30:00,61.24
2024-01-26 19:35:00,58.69
2024-01-26 19:40:00,63.04
2024-01-26 19:45:00,58.2
2024-01-26 19:50:00,52.78
2024-01-26 19:55:00,62.34
2024-01-26 20:00:00,61.75
2024-01-26 20:05:00,56.13
2024-01-26 20:10:00,54.26
2024-01-26 20:15:00,64.59
2024-01-26 20:20:00,65.27
2024-01-26 20:25:00,72.22
2024-01-26 20:30:00,51.4
2024-01-26 20:35:00,58.24
2024-01-26 20:40:00,58.87
2024-01-26 20:45:00,65.63
2024-01-26 20:50:00,57.38
2024-01-26 20:55:00,55.62
2024-01-26 21:00:00,60.06
2024-01-26 21:05:00,64.7
2024-01-26 21:10:00,61.92
2024-01-26 21:15:00,63.79
2024-01-26 21:20:00,55.59
2024-01-26 21:25:00,50.61
2024-01-26 21:30:00,55.63
2024-01-26 21:35:00,63.44
2024-01-26 21:40:00,57.98
2024-01-26 21:45:00,60.29
2024-01-26 21:50:00,55.21
2024-01-26 21:55:00,64.15
2024-01-26 22:00:00,54.48
2024-01-26 22:05:00,55.03
2024-01-26 22:10:00,50.58
2024-01-26 22:15:00,47.87
2024-01-26 22:20:00,54.27
2024-01-26 22:25:00,52.59
2024-01-26 22:30:00,56.86
2024-01-26 22:35:00,56.91
2024-01-26 22:40:00,61.48
2024-01-26 22:45:00,57.53
2024-01-26 22:50:00,56.95
2024-01-26 22:55:00,56.56
2024-01-26 23:00:00,57.92
2024-01-26 23:05:00,53.47
2024-01-26 23:10:00,57.22
2024-01-26 23:15:00,55.65
2024-01-26 23:20:00,63.8
2024-01-26 23:25:00,62.79
2024-01-26 23:30:00,51.37
2024-01-26 23:35:00,62.53
2024-01-26 23:40:00,64.73
2024-01-26 23:45:00,57.14
2024-01-26 23:50:00,52.79
2024-01-26 23:55:00,56.98
2024-01-27 00:00:00,55.31
2024-01-27 00:05:00,50.23
2024-01-27 00:10:00,53.18
2024-01-27 00:15:00,58.61
2024-01-27 00:20:00,52.5
2024-01-27 00:25:00,55.03
2024-01-27 00:30:00,62.65
2024-01-27 00:35:00,58.32
2024-01-27 00:40:00,65.91
2024-01-27 00:45:00,61.08
2024-01-27 00:50:00,51.94
2024-01-27 00:55:00,60.14
2024-01-27 01:00:00,62.66
2024-01-27 01:05:00,60.0
2024-01-27 01:10:00,58.59
2024-01-27 01:15:00,54.45
2024-01-27 01:20:00,51.82
